"","id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","weight_Kg","weight_class"
"1260","2284-P",54,501.641032129526,"LLBIS","Houston","Florida","UK","Local Pumpkin Festival","1181 X","1404 G",286,509,-3,"White Pumpkin",227.501601872801,"medium"
"1261","2083-P",89,497.281758477911,"UWDXB","Paris","California","UK","Local Pumpkin Festival","1417 L","1800 X",285,513,4,"Lady Godiva",225.524607019461,"medium"
"1262","2678-P",70,494.295903131366,"VQXEK","Los Angeles","New York","UK","Regional Pumpkin Festival","1656 L","1250 Z",286,513,-1,"White Pumpkin",224.170477610597,"medium"
"1263","2004-P",47,485.706704521365,"YHVFV","Chicago","New York","France","National Pumpkin Festival","1208 O","1185 E",280,517,-2,"Porcelain Doll",220.275149442796,"medium"
"1264","2277-P",25,475.490914774127,"YLNSI","Chicago","New York","UK","National Pumpkin Festival","1513 O","1394 Z",284,499,-8,"Lady Godiva",215.642138219559,"medium"
"1265","2150-P",94,474.216345442086,"CZOUR","Chicago","California","UK","Regional Pumpkin Festival","1496 X","1534 F",-3,-3,-1,"Lady Godiva",215.064102241309,"medium"
"1266","2766-P",11,484.723701861128,"PNSZU","Paris","Florida","USA","Local Pumpkin Festival","1890 H","1293 S",-1,-5,3,"Hooligan",219.829343247677,"medium"
"1267","2254-P",39,465.220502521843,"SXUCW","Houston","California","France","Local Pumpkin Festival","1624 J","1690 R",282,506,-4,"Porcelain Doll",210.984354885189,"medium"
"1268","2491-P",93,464.513944973238,"RXENU","Paris","California","USA","Local Pumpkin Festival","1422 K","1178 G",271,475,3,"Porcelain Doll",210.663920622784,"medium"
"1269","2228-P",95,470.032487262599,"UXURA","Paris","Texas","France","Regional Pumpkin Festival","1137 Z","1989 P",268,473,4,"Hooligan",213.166660890068,"medium"
"1270","2209-P",68,465.523975018971,"PVQTB","Los Angeles","California","USA","National Pumpkin Festival","1161 C","1350 Y",274,456,8,"White Pumpkin",211.121984135588,"medium"
"1271","2553-P",58,458.541766882874,"HVGIE","Houston","New York","UK","Local Pumpkin Festival","1661 L","1412 N",-3,-3,-2,"White Pumpkin",207.955449833503,"medium"
"1272","2690-P",66,463.201314564794,"LCCEL","New York","New York","France","National Pumpkin Festival","1968 W","1817 N",275,507,-8,"Porcelain Doll",210.068623385394,"medium"
"1273","2620-P",48,450.561596542597,"DWTFJ","Paris","California","USA","Regional Pumpkin Festival","1856 C","1996 G",276,482,-2,"White Pumpkin",204.336324962629,"medium"
"1274","2275-P",22,454.869003968313,"BVRRA","New York","California","UK","Local Pumpkin Festival","1232 X","1301 K",280,481,-8,"Hooligan",206.289797718056,"medium"
"1275","2007-P",31,448.500832124613,"BAARU","Los Angeles","Texas","USA","Regional Pumpkin Festival","1354 I","1499 G",-1,-2,-4,"Lady Godiva",203.401737924995,"medium"
"1276","2788-P",83,444.574433096685,"HNEZL","Paris","New York","USA","Local Pumpkin Festival","1228 K","1759 N",3,5,4,"Hooligan",201.621058093734,"medium"
"1277","2753-P",29,445.441378191113,"YXWNZ","Houston","California","France","National Pumpkin Festival","1518 H","1615 N",1,-2,1,"Hooligan",202.01423047216,"medium"
"1278","2733-P",5,444.103687063791,"VBOBI","Los Angeles","Texas","France","Regional Pumpkin Festival","1646 U","1530 O",268,464,-6,"Lady Godiva",201.407567829384,"medium"
"1279","2775-P",29,432.440698766522,"RGWCB","Houston","New York","UK","National Pumpkin Festival","1308 R","1082 B",4,1,-4,"Hooligan",196.118230733117,"medium"
"1280","2293-P",34,421.551153911278,"MWEYP","Paris","California","USA","Local Pumpkin Festival","1481 H","1084 B",275,477,-16,"Lady Godiva",191.179661637768,"medium"
"1281","2784-P",58,415.789361649193,"OSPXP","Los Angeles","Texas","UK","Regional Pumpkin Festival","1648 M","1916 K",253,367,17,"Porcelain Doll",188.566603922536,"medium"
"1282","2028-P",75,414.64879686106,"SQWON","New York","Florida","France","National Pumpkin Festival","1327 H","1101 G",257,395,3,"Hooligan",188.049340980073,"medium"
"1283","2160-P",12,414.807493500412,"BQQZK","Nottingham","New York","UK","National Pumpkin Festival","1837 U","1625 C",257,409,-2,"Porcelain Doll",188.121312245085,"medium"
"1284","2781-P",72,396.054335945286,"GKVZO","New York","Texas","France","National Pumpkin Festival","1719 H","1468 S",250,363,10,"Hooligan",179.616478886751,"medium"
"1285","2060-P",31,395.216367916204,"WXUMR","Los Angeles","Florida","USA","National Pumpkin Festival","1950 D","1313 Z",267,426,-10,"White Pumpkin",179.23644803456,"medium"
"1286","2325-P",82,387.972379628569,"KNEOQ","Chicago","New York","USA","Local Pumpkin Festival","1782 P","1362 N",254,378,3,"Hooligan",175.951192575315,"medium"
"1287","2123-P",24,379.285288710147,"IKJXM","Houston","Florida","USA","National Pumpkin Festival","1728 J","1581 W",256,374,1,"White Pumpkin",172.011468802788,"medium"
"1288","2847-P",45,389.611276624724,"TWUHX","Los Angeles","California","France","Regional Pumpkin Festival","1207 N","1302 I",258,402,-6,"White Pumpkin",176.694456519149,"medium"
"1289","2070-P",19,374.594811674207,"THRWY","Nottingham","California","USA","Regional Pumpkin Festival","1732 H","1438 A",246,359,13,"Hooligan",169.884268332974,"medium"
"1290","2612-P",20,393.120464534871,"IJVHT","Paris","California","France","National Pumpkin Festival","1914 Y","1035 T",1,4,5,"Lady Godiva",178.285924959125,"medium"
"1291","2639-P",53,384.564574685879,"WPVBK","Houston","New York","UK","Regional Pumpkin Festival","1428 T","1923 W",253,368,8,"Lady Godiva",174.405702805387,"medium"
"1292","2071-P",44,380.444414496236,"RBQTY","New York","California","France","Regional Pumpkin Festival","1071 C","1497 H",2,3,4,"Hooligan",172.537149431399,"medium"
"1293","2185-P",94,381.767737194896,"UUUHR","Houston","California","France","Local Pumpkin Festival","1924 O","1772 X",262,395,0,"Hooligan",173.137295779998,"medium"
"1294","2787-P",70,374.919981001876,"KRSUO","Paris","Florida","France","National Pumpkin Festival","1431 X","1523 C",262,388,-11,"Porcelain Doll",170.031737415817,"medium"
"1295","2575-P",83,361.51447199937,"KLXFT","Paris","California","France","Regional Pumpkin Festival","1179 G","1996 Q",250,365,2,"Lady Godiva",163.952141496313,"medium"
"1296","2715-P",77,361.833477601782,"MSACE","Nottingham","California","USA","National Pumpkin Festival","1226 X","1368 O",244,318,18,"White Pumpkin",164.096815238903,"medium"
"1297","2840-P",83,349.908091296442,"CLYQW","Paris","California","UK","Local Pumpkin Festival","1154 N","1976 P",238,308,7,"White Pumpkin",158.688476778432,"medium"
"1298","2479-P",76,337.094801005907,"GGREC","Houston","Florida","USA","Regional Pumpkin Festival","1414 K","1948 F",0,5,-3,"Lady Godiva",152.877460773654,"medium"
"1299","2711-P",100,335.426223346032,"FJLAG","Los Angeles","Texas","France","Local Pumpkin Festival","1912 W","1581 R",256,393,-16,"White Pumpkin",152.120736211352,"medium"
"1300","2643-P",75,332.603903485462,"EJLYE","Nottingham","California","USA","Local Pumpkin Festival","1810 E","1719 O",-4,5,4,"Hooligan",150.840772555765,"medium"
"1301","2333-P",9,323.276607553475,"MBKEJ","New York","Texas","USA","National Pumpkin Festival","1126 D","1527 N",238,304,9,"Hooligan",146.610706373458,"medium"
"1302","2609-P",6,324.874380237423,"XFBNI","Chicago","New York","UK","Regional Pumpkin Festival","1668 B","1261 Y",-4,2,-5,"Lady Godiva",147.335319835566,"medium"
"1303","2055-P",24,332.07196640037,"JGNAN","Paris","New York","France","Regional Pumpkin Festival","1175 H","1316 W",250,356,-11,"White Pumpkin",150.599531247333,"medium"
"1304","2653-P",86,328.836215497926,"MFPWY","New York","New York","USA","National Pumpkin Festival","1425 I","1857 S",249,354,-14,"Hooligan",149.132070520601,"medium"
"1305","2129-P",84,312.883259639144,"XASKF","Nottingham","California","UK","Local Pumpkin Festival","1987 A","1165 E",1,3,5,"Hooligan",141.897169904374,"medium"
"1306","2306-P",97,313.525498613715,"XIVML","Chicago","California","USA","Local Pumpkin Festival","1857 G","1872 Q",232,298,3,"White Pumpkin",142.188434745449,"medium"
"1307","2924-P",52,317.300507036597,"OTHWA","Nottingham","Texas","France","Local Pumpkin Festival","1537 Y","1983 T",3,0,-4,"White Pumpkin",143.900456705939,"medium"
"1308","2029-P",21,304.75205330085,"VTBEC","Paris","Texas","UK","Regional Pumpkin Festival","1829 T","1536 G",237,332,-7,"Hooligan",138.209547982245,"medium"
"1309","2148-P",25,306.368097756058,"PIHEI","Chicago","Florida","USA","National Pumpkin Festival","1538 E","1177 I",234,304,1,"Lady Godiva",138.942447961931,"medium"
"1310","2728-P",13,295.639355886728,"RRJZQ","Nottingham","Texas","France","Regional Pumpkin Festival","1896 R","1644 U",246,326,-4,"Hooligan",134.076805390806,"medium"
"1311","2096-P",55,296.061483362317,"VVIVQ","Los Angeles","Florida","UK","National Pumpkin Festival","1579 C","1018 G",243,332,-9,"Lady Godiva",134.26824642282,"medium"
"1312","2309-P",98,286.29497795552,"IFGZA","Houston","Florida","USA","National Pumpkin Festival","1218 C","1467 V",222,268,12,"Porcelain Doll",129.838992270077,"medium"
"1313","2464-P",75,282.502707973123,"FQOWB","Nottingham","Texas","USA","National Pumpkin Festival","1203 H","1449 A",0,1,1,"Lady Godiva",128.119141937924,"medium"
"1314","2809-P",36,281.428301835433,"CRDSL","Houston","Florida","UK","Regional Pumpkin Festival","1624 S","1768 E",233,293,-2,"White Pumpkin",127.631882918564,"medium"
"1315","2805-P",20,273.838473590091,"YPCOU","New York","Florida","France","Local Pumpkin Festival","1252 X","1825 Y",4,-5,4,"Lady Godiva",124.189783941084,"medium"
"1316","2965-P",80,277.740368652157,"WVCMC","Chicago","Texas","UK","National Pumpkin Festival","1964 Q","1719 S",5,-4,1,"Hooligan",125.959350862656,"medium"
"1317","2235-P",32,265.412413991056,"SRDZU","Chicago","New York","USA","National Pumpkin Festival","1387 I","1197 P",228,264,5,"Porcelain Doll",120.3684417193,"medium"
"1318","2148-P",73,259.801536298357,"SHPVB","Chicago","California","USA","Regional Pumpkin Festival","1089 A","1920 G",3,-2,-2,"Porcelain Doll",117.823825985649,"medium"
"1319","2993-P",27,257.272564931773,"ULTMO","Paris","California","France","National Pumpkin Festival","1878 N","1221 B",-2,-3,-5,"Porcelain Doll",116.676900195815,"medium"
"1320","2621-P",33,264.577154767513,"WKNTB","Houston","Texas","France","Regional Pumpkin Festival","1590 X","1609 Y",220,265,1,"Lady Godiva",119.989639350346,"medium"
"1321","2622-P",91,247.599944107234,"GUUNE","Nottingham","Florida","UK","Regional Pumpkin Festival","1584 K","1158 T",2,2,-5,"White Pumpkin",112.290224084914,"medium"
"1322","2377-P",54,244.685153014585,"MNQMJ","New York","New York","UK","National Pumpkin Festival","1703 J","1345 A",211,222,5,"Hooligan",110.968323362624,"medium"
"1323","2431-P",35,240.818172131851,"HMSGW","Nottingham","Texas","USA","National Pumpkin Festival","1385 Z","1601 V",216,215,11,"Lady Godiva",109.214590535987,"medium"
"1324","2041-P",32,226.773933537304,"GODEQ","New York","California","USA","Regional Pumpkin Festival","1630 D","1225 L",220,232,-1,"Porcelain Doll",102.845321332111,"medium"
"1325","2969-P",93,221.583126917481,"SSFVZ","New York","Florida","UK","National Pumpkin Festival","1237 J","1594 J",218,218,4,"White Pumpkin",100.491214021534,"medium"
"1326","2739-P",80,215.460059332661,"JRDXB","New York","California","USA","Local Pumpkin Festival","1723 S","1823 J",210,198,4,"Hooligan",97.7143126225221,"light"
"1327","2194-P",7,208.270810682327,"GUVDL","Paris","Texas","UK","Regional Pumpkin Festival","1549 E","1959 Y",3,-2,2,"Hooligan",94.453882395613,"light"
"1328","2857-P",88,205.787974927574,"CMJAM","Chicago","New York","UK","Regional Pumpkin Festival","1050 Q","1687 E",-3,3,2,"White Pumpkin",93.327879785748,"light"
"1329","2964-P",49,176.783855165355,"PUPWK","New York","Texas","France","Local Pumpkin Festival","1400 A","1521 B",200,171,4,"Lady Godiva",80.1740839752176,"light"
"1330","2524-P",89,176.799336407334,"YDLEL","New York","New York","UK","Local Pumpkin Festival","1986 H","1814 M",212,211,-10,"Porcelain Doll",80.1811049466366,"light"
"1331","2054-P",98,181.329676092602,"DITNL","Houston","California","France","National Pumpkin Festival","1513 D","1656 G",193,177,-4,"White Pumpkin",82.2356807676201,"light"
"1332","2350-P",26,168.31775692571,"HZPZX","Los Angeles","New York","USA","Local Pumpkin Festival","1626 I","1561 O",199,167,-1,"Lady Godiva",76.3345836397776,"light"
"1333","2584-P",57,162.27428376954,"FPFDT","Chicago","California","UK","National Pumpkin Festival","1320 V","1472 C",184,150,6,"White Pumpkin",73.5937794873199,"light"
"1334","2857-P",73,157.984308159724,"ISRKG","Los Angeles","California","France","National Pumpkin Festival","1267 M","1653 C",183,138,15,"Porcelain Doll",71.6482123173351,"light"
"1335","2689-P",92,136.79411051888,"ONYZE","New York","New York","USA","National Pumpkin Festival","1618 G","1936 T",-5,2,3,"Lady Godiva",62.0381453600364,"light"
"1336","2849-P",41,117.581735245883,"SWKPU","Chicago","Florida","UK","Regional Pumpkin Festival","1205 B","1663 D",162,111,10,"Porcelain Doll",53.3250499981331,"light"
"1337","2890-P",58,111.010316173546,"JQNND","Paris","Florida","USA","Regional Pumpkin Festival","1961 I","1794 H",1,4,5,"Lady Godiva",50.3448145911773,"light"
"1338","2779-P",30,106.191383371875,"MISRD","Houston","Texas","France","National Pumpkin Festival","1592 S","1792 K",0,1,3,"Lady Godiva",48.1593575382652,"light"
"1339","2407-P",28,116.863145340234,"GCKZJ","Paris","California","USA","Regional Pumpkin Festival","1288 Y","1280 X",3,-4,1,"Porcelain Doll",52.9991588844599,"light"
"1340","2722-P",42,101.11992678009,"VVCIL","New York","California","UK","National Pumpkin Festival","1637 K","1098 F",-1,0,1,"White Pumpkin",45.8593772245305,"light"
"1341","2524-P",5,100.140634933487,"SONEY","New York","Texas","USA","Regional Pumpkin Festival","1320 I","1797 H",2,-3,3,"Hooligan",45.4152539380892,"light"
"1342","2542-P",67,109.08618117962,"KNOWV","Los Angeles","California","France","National Pumpkin Festival","1876 C","1537 Q",-4,4,-2,"Lady Godiva",49.4721910111657,"light"
"1343","2848-P",11,93.8738427925855,"TVUCY","Nottingham","New York","UK","Local Pumpkin Festival","1614 Y","1807 I",-1,0,-2,"Lady Godiva",42.5731713345059,"light"
"1344","2885-P",26,85.6619483338669,"RMDAS","Los Angeles","California","France","National Pumpkin Festival","1106 X","1412 T",4,1,-2,"Porcelain Doll",38.8489561604839,"light"
"1345","2744-P",63,75.1103504728526,"CYAEO","Nottingham","Texas","USA","National Pumpkin Festival","1696 D","1772 P",0,5,-2,"White Pumpkin",34.0636510080964,"light"
"1346","2823-P",49,75.0048342272639,"KLJNQ","New York","New York","USA","Local Pumpkin Festival","1013 W","1537 K",3,1,-5,"Porcelain Doll",34.0157978354938,"light"
"1347","2289-P",92,79.0230707012117,"OYESX","Chicago","California","USA","Regional Pumpkin Festival","1134 B","1088 A",152,86,-7,"Lady Godiva",35.8381273021368,"light"
"1348","2896-P",21,72.7991405166686,"SJFGD","Los Angeles","Texas","France","Local Pumpkin Festival","1694 Q","1435 G",148,84,-4,"Hooligan",33.0154832275141,"light"
"1349","2496-P",11,71.9756725145504,"CCKRY","Nottingham","California","USA","National Pumpkin Festival","1009 R","1190 A",-3,2,4,"White Pumpkin",32.64202835127,"light"
"1350","2490-P",17,61.7194466255605,"HVXMD","Los Angeles","New York","USA","National Pumpkin Festival","1461 M","1626 F",136,55,3,"White Pumpkin",27.9906787417508,"light"
"1351","2098-P",26,56.5870478568599,"FUAHB","Los Angeles","New York","France","Regional Pumpkin Festival","1438 T","1021 P",4,-5,-1,"Hooligan",25.6630602525442,"light"
"1352","2156-P",48,50.6157849378884,"WLUKY","Paris","New York","USA","Local Pumpkin Festival","1523 Y","1988 A",-4,1,-2,"White Pumpkin",22.9550045069789,"light"
"1353","2725-P",68,41.9495116828009,"ZFQOS","Paris","New York","USA","Regional Pumpkin Festival","1269 A","1602 F",3,4,-2,"Lady Godiva",19.0247218516104,"light"
"1354","2384-P",63,31.0696165891364,"DFGBM","Houston","New York","France","Local Pumpkin Festival","1227 G","1793 R",-1,3,4,"White Pumpkin",14.090529065368,"light"
"1355","2761-P",22,36.4551929924637,"JXBYT","Los Angeles","New York","UK","Regional Pumpkin Festival","1839 D","1231 Q",-2,3,-1,"Lady Godiva",16.532967343521,"light"
"1356","2311-P",17,22.622361051105,"FIFMW","Chicago","Florida","UK","Local Pumpkin Festival","1115 U","1596 L",-2,-4,-5,"White Pumpkin",10.2595741728367,"light"
"1357","2058-P",53,1974.97118288651,"AFVCL","Chicago","California","France","National Pumpkin Festival","1576 N","1723 H",446,1813,9,"Hooligan",895.678540991615,"heavy"
"1358","2997-P",8,1939.12066551801,"KGMYB","Los Angeles","Florida","USA","Regional Pumpkin Festival","1377 X","1561 Q",8,4,0,"White Pumpkin",879.419802956013,"heavy"
"1359","2372-P",50,1610.64818251505,"ZVFQT","Paris","Florida","France","Regional Pumpkin Festival","1662 L","1845 T",431,1688,-2,"Lady Godiva",730.452690483018,"heavy"
"1360","2219-P",15,1605.5733716134,"VEIXP","Chicago","Texas","USA","National Pumpkin Festival","1848 D","1770 R",414,1585,0,"White Pumpkin",728.151188940317,"heavy"
"1361","2541-P",27,1502.3760074256,"UYQAD","Chicago","Florida","UK","National Pumpkin Festival","1056 A","1852 J",399,1379,7,"White Pumpkin",681.349663231564,"heavy"
"1362","2607-P",46,1125.59294132609,"GPEXO","Los Angeles","Texas","UK","National Pumpkin Festival","1459 U","1997 B",355,1007,8,"Hooligan",510.472989263532,"heavy"
"1363","2625-P",64,689.918432276323,"FAFDZ","Nottingham","Texas","France","Regional Pumpkin Festival","1989 X","1033 Y",306,686,4,"White Pumpkin",312.888177903095,"medium"
"1364","2517-P",62,2530.26707438473,"YMHGL","Houston","California","France","National Pumpkin Festival","1805 J","1113 W",491,2302,15,"Hooligan",1147.51341241938,"heavy"
"1365","2284-P",61,2142.23014732078,"ZMYLQ","Chicago","Florida","USA","Local Pumpkin Festival","1409 H","1414 T",461,2050,2,"Porcelain Doll",971.532946630738,"heavy"
"1366","2413-P",58,2145.55985352397,"EZJYG","Paris","California","UK","Local Pumpkin Festival","1449 V","1434 G",447,1921,8,"Lady Godiva",973.043017471188,"heavy"
"1367","2595-P",29,2081.29499197286,"PVEFI","Los Angeles","Texas","France","Regional Pumpkin Festival","1710 Y","1703 Y",461,1956,10,"Porcelain Doll",943.897955543245,"heavy"
"1368","2931-P",58,2065.44922612365,"EIDRT","Los Angeles","Texas","USA","Local Pumpkin Festival","1300 X","1944 O",467,2016,-2,"White Pumpkin",936.71166717626,"heavy"
"1369","2503-P",18,2012.21704344451,"CPLIK","Nottingham","Texas","USA","Regional Pumpkin Festival","1876 B","1432 G",445,1871,11,"White Pumpkin",912.570087729938,"heavy"
